continent,country,income,life_exp,population,year,alpha_2,alpha_3
asia,Tonga,665.0,28.2,18584.0,1820,TO,TON
asia,Samoa,1404.0,25.4,47139.0,1820,WS,WSM
africa,Rwanda,442.0,31.8,928368.0,1820,RW,RWA
europe,Romania,818.0,35.7,6389000.0,1820,RO,ROU
asia,Qatar,1182.0,30.8,14092.0,1820,QA,QAT
americas,Puerto Rico,1379.0,30.43,248000.0,1820,PR,PRI
americas,Guyana,1218.0,31.12,166034.0,1820,GY,GUY
europe,Luxembourg,1457.0,36.9,127030.0,1820,LU,LUX
europe,Greece,1420.0,36.6,2312000.0,1820,GR,GRC
americas,Ecuador,531.0,32.9,500000.0,1820,EC,ECU
europe,Germany,1887.0,38.37,24905000.0,1820,DE,DEU
asia,Solomon Islands,364.0,25.1,56998.0,1820,SB,SLB
europe,Finland,1290.0,37.29,1169000.0,1820,FI,FIN
americas,Canada,1491.0,39.03,816000.0,1820,CA,CAN
africa,Morocco,717.0,33.1,2689000.0,1820,MA,MAR
asia,Pakistan,1019.0,25.8,13651000.0,1820,PK,PAK
europe,Denmark,2089.0,43.14,1155000.0,1820,DK,DNK
europe,Iceland,929.0,36.56,61428.0,1820,IS,ISL
africa,Equatorial Guinea,365.0,29.8,80377.0,1820,GQ,GNQ
africa,Somalia,707.0,29.4,1000000.0,1820,SO,SOM
americas,Costa Rica,777.0,30.21,63000.0,1820,CR,CRI
africa,Malawi,351.0,30.3,737000.0,1820,MW,MWI
africa,Comoros,710.0,32.1,56346.0,1820,KM,COM
africa,Madagascar,574.0,30.5,1683000.0,1820,MG,MDG
asia,China,985.0,32.0,380999999.0,1820,CN,CHN
europe,France,1876.0,39.21,31250000.0,1820,FR,FRA
americas,Chile,1029.0,32.0,771447.0,1820,CL,CHL
americas,Nicaragua,976.0,25.4,219387.0,1820,NI,NIC
europe,Belarus,614.0,36.2,2355081.0,1820,BY,BLR
americas,Bahamas,1449.0,35.18,27350.0,1820,BS,BHS
europe,Portugal,1690.0,35.6,3297000.0,1820,PT,PRT
asia,Bangladesh,874.0,25.5,20000000.0,1820,BD,BGD
asia,Malaysia,1000.0,30.6,287000.0,1820,MY,MYS
americas,Barbados,916.0,32.12,81729.0,1820,BB,BRB
americas,Belize,580.0,26.5,25526.0,1820,BZ,BLZ
europe,Cyprus,856.0,38.5,184788.0,1820,CY,CYP
asia,Jordan,979.0,31.7,217000.0,1820,JO,JOR
africa,Chad,419.0,30.9,1432000.0,1820,TD,TCD
africa,Liberia,799.0,31.1,313543.0,1820,LR,LBR
africa,Guinea,452.0,29.71,983959.0,1820,GN,GIN
asia,Maldives,845.0,32.65,42378.0,1820,MV,MDV
europe,Armenia,515.0,34.0,413326.0,1820,AM,ARM
africa,Djibouti,801.0,29.9,22848.0,1820,DJ,DJI
africa,Central African Republic,425.0,30.0,479444.0,1820,CF,CAF
europe,Georgia,545.0,31.87,1072178.0,1820,GE,GEO
asia,Afghanistan,604.0,28.01,3280000.0,1820,AF,AFG
africa,Botswana,398.0,33.6,121000.0,1820,BW,BWA
europe,Austria,2003.0,34.4,3369000.0,1820,AT,AUT
asia,Uzbekistan,504.0,26.93,1919159.0,1820,UZ,UZB
europe,Sweden,1469.0,40.23,2564747.0,1820,SE,SWE
africa,Angola,674.0,26.98,1567028.0,1820,AO,AGO
asia,Saudi Arabia,858.0,32.1,2091000.0,1820,SA,SAU
europe,Croatia,1350.0,36.1,1227886.0,1820,HR,HRV
americas,El Salvador,977.0,28.7,248000.0,1820,SV,SLV
americas,Brazil,1112.0,32.0,4507000.0,1820,BR,BRA
americas,Honduras,677.0,33.9,135000.0,1820,HN,HND
africa,Ghana,707.0,28.0,2016034.0,1820,GH,GHA
americas,Cuba,1090.0,35.04,605000.0,1820,CU,CUB
asia,Timor-Leste,542.0,28.95,137262.0,1820,TL,TLS
europe,Bosnia and Herzegovina,671.0,35.1,851806.0,1820,BA,BIH
asia,Iraq,973.0,31.2,1093000.0,1820,IQ,IRQ
asia,Israel,882.0,32.0,209954.0,1820,IL,ISR
asia,Bhutan,631.0,28.8,89989.0,1820,BT,BTN
africa,Gabon,391.0,30.6,158227.0,1820,GA,GAB
europe,Estonia,960.0,43.39,334136.0,1820,EE,EST
asia,Myanmar,843.0,30.8,3506000.0,1820,MM,MMR
europe,Poland,1309.0,35.9,10426000.0,1820,PL,POL
americas,Argentina,1512.0,33.2,534000.0,1820,AR,ARG
africa,Ethiopia,524.0,29.7,2948990.0,1820,ET,ETH
asia,India,1050.0,25.44,175349000.0,1820,IN,IND
europe,Greenland,394.0,33.87,9584.0,1820,GL,GRL
africa,Benin,598.0,31.0,636559.0,1820,BJ,BEN
asia,Cambodia,906.0,35.0,2090000.0,1820,KH,KHM
africa,Eritrea,534.0,30.2,205010.0,1820,ER,ERI
americas,Dominican Republic,669.0,29.9,89000.0,1820,DO,DOM
africa,Mauritius,943.0,28.7,95966.0,1820,MU,MUS
africa,Burundi,426.0,31.5,899097.0,1820,BI,BDI
africa,Niger,447.0,30.8,1244861.0,1820,NE,NER
europe,Netherlands,3900.0,39.86,2333000.0,1820,NL,NLD
asia,Yemen,928.0,23.39,2593000.0,1820,YE,YEM
africa,Gambia,823.0,28.8,103274.0,1820,GM,GMB
africa,Cameroon,628.0,28.75,1860054.0,1820,CM,CMR
asia,Bahrain,1346.0,30.3,64474.0,1820,BH,BHR
americas,Paraguay,838.0,35.5,143000.0,1820,PY,PRY
asia,New Zealand,660.0,34.05,100000.0,1820,NZ,NZL
europe,Azerbaijan,779.0,29.17,879960.0,1820,AZ,AZE
asia,United Arab Emirates,1075.0,30.7,40153.0,1820,AE,ARE
europe,Bulgaria,1092.0,36.68,2187000.0,1820,BG,BGR
africa,Burkina Faso,481.0,29.2,1665421.0,1820,BF,BFA
asia,Mongolia,594.0,31.8,619000.0,1820,MN,MNG
americas,Grenada,961.0,31.4,29409.0,1820,GD,GRD
africa,Egypt,793.0,33.0,4194000.0,1820,EG,EGY
americas,Guatemala,860.0,25.8,595000.0,1820,GT,GTM
asia,Australia,853.0,34.05,334000.0,1820,AU,AUS
europe,Ireland,1451.0,38.3,5052603.0,1820,IE,IRL
asia,Fiji,787.0,26.1,134854.0,1820,FJ,FJI
europe,Malta,784.0,28.7,134072.0,1820,MT,MLT
africa,Seychelles,857.0,37.0,12522.0,1820,SC,SYC
africa,Senegal,499.0,25.2,1009886.0,1820,SN,SEN
americas,Peru,1207.0,35.7,1317000.0,1820,PE,PER
africa,Mozambique,395.0,30.28,2096000.0,1820,MZ,MOZ
asia,Indonesia,997.0,30.0,16973147.0,1820,ID,IDN
africa,Libya,1053.0,33.1,538000.0,1820,LY,LBY
europe,Montenegro,1061.0,35.4,126582.0,1820,ME,MNE
europe,Italy,2474.0,29.69,20176000.0,1820,IT,ITA
americas,Jamaica,1174.0,34.2,401000.0,1820,JM,JAM
africa,Algeria,735.0,28.82,2689000.0,1820,DZ,DZA
europe,Albania,669.0,35.4,437000.0,1820,AL,ALB
asia,Japan,1079.0,36.41,31000000.0,1820,JP,JPN
asia,Kazakhstan,1167.0,26.2,2041282.0,1820,KZ,KAZ
africa,Kenya,909.0,25.5,2574000.0,1820,KE,KEN
asia,Kiribati,561.0,24.9,17876.0,1820,KI,KIR
asia,Kuwait,1182.0,26.0,81280.0,1820,KW,KWT
europe,Belgium,2420.0,40.16,3434000.0,1820,BE,BEL
americas,Panama,850.0,32.9,78842.0,1820,PA,PAN
americas,United States,2242.0,39.41,9980510.0,1820,US,USA
europe,Latvia,769.0,33.0,590588.0,1820,LV,LVA
asia,Lebanon,1099.0,29.7,332000.0,1820,LB,LBN
africa,Lesotho,398.0,32.8,276361.0,1820,LS,LSO
europe,Lithuania,1300.0,28.9,778655.0,1820,LT,LTU
europe,Hungary,1253.0,36.0,4146000.0,1820,HU,HUN
africa,Mali,604.0,26.41,1403398.0,1820,ML,MLI
africa,Mauritania,529.0,32.0,382696.0,1820,MR,MRT
europe,Ukraine,781.0,36.6,11215490.0,1820,UA,UKR
americas,Haiti,635.0,29.0,723000.0,1820,HT,HTI
americas,Mexico,1383.0,26.9,6587000.0,1820,MX,MEX
asia,Nepal,656.0,32.8,3881000.0,1820,NP,NPL
americas,Antigua and Barbuda,759.0,33.54,37000.0,1820,AG,ATG
africa,Guinea-Bissau,779.0,32.0,218167.0,1820,GW,GNB
africa,Namibia,542.0,32.4,229000.0,1820,NA,NAM
europe,Spain,1522.0,29.5,12203000.0,1820,ES,ESP
africa,Nigeria,882.0,30.4,12100855.0,1820,NG,NGA
asia,Oman,918.0,32.3,318000.0,1820,OM,OMN
europe,Norway,1320.0,46.96,970000.0,1820,NO,NOR
americas,Aruba,835.0,34.42,19286.0,1820,AW,ABW
asia,Papua New Guinea,548.0,31.5,754894.0,1820,PG,PNG
americas,Colombia,966.0,32.0,1206000.0,1820,CO,COL
asia,Philippines,965.0,30.9,1894389.0,1820,PH,PHL
africa,Zimbabwe,891.0,33.7,1093594.0,1821,ZW,ZWE
asia,Vanuatu,589.0,24.3,27907.0,1821,VU,VUT
europe,United Kingdom,3406.0,41.78,16427955.0,1821,GB,GBR
africa,Uganda,467.0,25.3,2108388.0,1821,UG,UGA
europe,Turkey,1231.0,35.0,10105793.0,1821,TR,TUR
africa,Tunisia,721.0,28.8,880189.0,1821,TN,TUN
asia,Tonga,667.0,28.2,18581.0,1821,TO,TON
asia,Thailand,936.0,30.4,4682811.0,1821,TH,THA
asia,Tajikistan,564.0,24.24,470915.0,1821,TJ,TJK
africa,Togo,688.0,31.3,449916.0,1821,TG,TGO
europe,Switzerland,2738.0,38.0,1998000.0,1821,CH,CHE
americas,Trinidad and Tobago,1241.0,32.9,60578.0,1821,TT,TTO
americas,Suriname,1652.0,32.9,81332.0,1821,SR,SUR
africa,Sudan,522.0,31.4,4119384.0,1821,SD,SDN
asia,Sri Lanka,902.0,32.6,1237630.0,1821,LK,LKA
africa,South Africa,1752.0,33.5,1565473.0,1821,ZA,ZAF
asia,Solomon Islands,365.0,25.1,57255.0,1821,SB,SLB
africa,Zambia,698.0,32.6,747000.0,1821,ZM,ZMB
asia,Singapore,1027.0,31.06,30631.0,1821,SG,SGP
africa,Sierra Leone,740.0,25.1,799596.0,1821,SL,SLE
europe,Serbia,1373.0,35.5,2166155.0,1821,RS,SRB
africa,Sao Tome and Principe,884.0,31.0,22901.0,1821,ST,STP
asia,Samoa,1409.0,25.4,47131.0,1821,WS,WSM
africa,Rwanda,443.0,31.8,934120.0,1821,RW,RWA
europe,Romania,829.0,35.7,6437068.0,1821,RO,ROU
americas,Puerto Rico,1387.0,30.43,253975.0,1821,PR,PRI
europe,Luxembourg,1474.0,36.9,127859.0,1821,LU,LUX
europe,Greece,1431.0,36.6,2333000.0,1821,GR,GRC
americas,Ecuador,534.0,32.9,508230.0,1821,EC,ECU
europe,Germany,1900.0,38.37,25260000.0,1821,DE,DEU
europe,Finland,1297.0,40.16,1186000.0,1821,FI,FIN
americas,Canada,1507.0,39.03,845868.0,1821,CA,CAN
europe,Slovenia,1424.0,36.6,473812.0,1821,SI,SVN
africa,Morocco,718.0,33.1,2707320.0,1821,MA,MAR
asia,Pakistan,1019.0,25.8,13695954.0,1821,PK,PAK
europe,Denmark,2169.0,39.0,1167000.0,1821,DK,DNK
africa,Equatorial Guinea,366.0,29.8,80644.0,1821,GQ,GNQ
europe,Croatia,1361.0,36.1,1238728.0,1821,HR,HRV
asia,Uzbekistan,505.0,26.93,1936820.0,1821,UZ,UZB
americas,Costa Rica,786.0,30.21,63494.0,1821,CR,CRI
europe,Cyprus,866.0,38.5,184808.0,1821,CY,CYP
africa,Malawi,351.0,30.3,737000.0,1821,MW,MWI
africa,Comoros,711.0,32.1,56790.0,1821,KM,COM
asia,Malaysia,1002.0,30.6,292929.0,1821,MY,MYS
africa,Madagascar,577.0,30.5,1694515.0,1821,MG,MDG
asia,China,985.0,32.0,383711494.0,1821,CN,CHN
europe,France,1992.0,39.83,31460000.0,1821,FR,FRA
americas,Chile,984.0,32.0,789144.0,1821,CL,CHL
asia,Iraq,977.0,31.2,1101085.0,1821,IQ,IRQ
asia,Qatar,1187.0,30.8,14092.0,1821,QA,QAT
europe,Belarus,618.0,36.2,2376747.0,1821,BY,BLR
africa,South Sudan,511.0,26.67,1059590.0,1821,SS,SSD
africa,Djibouti,804.0,29.9,23024.0,1821,DJ,DJI
europe,Portugal,1690.0,35.6,3316000.0,1821,PT,PRT
americas,Barbados,922.0,32.12,83083.0,1821,BB,BRB
americas,Belize,584.0,26.5,25537.0,1821,BZ,BLZ
africa,Somalia,708.0,29.4,1006306.0,1821,SO,SOM
americas,Bahamas,1459.0,35.18,27371.0,1821,BS,BHS
americas,Nicaragua,986.0,25.4,222911.0,1821,NI,NIC
asia,Jordan,983.0,31.7,217885.0,1821,JO,JOR
africa,Chad,421.0,30.9,1432000.0,1821,TD,TCD
asia,Maldives,845.0,32.65,42626.0,1821,MV,MDV
asia,Bangladesh,875.0,25.5,20084948.0,1821,BD,BGD
europe,Georgia,547.0,31.87,1082044.0,1821,GE,GEO
africa,Botswana,400.0,33.6,121000.0,1821,BW,BWA
europe,Austria,2035.0,34.4,3386000.0,1821,AT,AUT
europe,Sweden,1514.0,38.14,2586359.0,1821,SE,SWE
europe,Armenia,517.0,34.0,417115.0,1821,AM,ARM
americas,El Salvador,986.0,28.7,251238.0,1821,SV,SLV
africa,Liberia,801.0,31.1,316126.0,1821,LR,LBR
africa,Ethiopia,524.0,29.7,2990859.0,1821,ET,ETH
africa,Ghana,708.0,28.0,2006206.0,1821,GH,GHA
africa,Central African Republic,427.0,30.0,481738.0,1821,CF,CAF
asia,Timor-Leste,543.0,28.95,138785.0,1821,TL,TLS
europe,Bosnia and Herzegovina,674.0,35.1,859303.0,1821,BA,BIH
americas,Cuba,1102.0,35.38,618241.0,1821,CU,CUB
asia,Bhutan,633.0,28.8,90424.0,1821,BT,BTN
asia,Saudi Arabia,859.0,32.1,2095675.0,1821,SA,SAU
americas,Guatemala,867.0,25.8,602116.0,1821,GT,GTM
asia,Afghanistan,607.0,28.0,3296369.0,1821,AF,AFG
europe,Estonia,966.0,41.83,337215.0,1821,EE,EST
africa,Angola,677.0,26.98,1578422.0,1821,AO,AGO
asia,Israel,882.0,32.0,209954.0,1821,IL,ISR
europe,Poland,1314.0,35.9,10502965.0,1821,PL,POL
africa,Gabon,391.0,30.6,159555.0,1821,GA,GAB
asia,Myanmar,843.0,30.8,3519427.0,1821,MM,MMR
americas,Argentina,1533.0,33.2,547020.0,1821,AR,ARG
africa,Guinea,452.0,29.72,992668.0,1821,GN,GIN
americas,Uruguay,1805.0,32.9,56629.0,1821,UY,URY
asia,India,1050.0,25.44,176019054.0,1821,IN,IND
asia,Bahrain,1352.0,30.3,64474.0,1821,BH,BHR
europe,Greenland,399.0,33.87,9649.0,1821,GL,GRL
africa,Benin,601.0,31.0,642783.0,1821,BJ,BEN
africa,Eritrea,535.0,30.2,207735.0,1821,ER,ERI
americas,Dominican Republic,673.0,29.9,90481.0,1821,DO,DOM
asia,Cambodia,908.0,35.0,2094728.0,1821,KH,KHM
africa,Mauritius,947.0,28.7,98017.0,1821,MU,MUS
africa,Niger,450.0,30.8,1251407.0,1821,NE,NER
europe,Netherlands,3815.0,39.86,2365000.0,1821,NL,NLD
americas,Brazil,1114.0,32.0,4578648.0,1821,BR,BRA
asia,Yemen,931.0,23.39,2597723.0,1821,YE,YEM
africa,Gambia,823.0,28.8,104044.0,1821,GM,GMB
americas,Paraguay,848.0,35.5,147331.0,1821,PY,PRY
asia,New Zealand,661.0,34.05,100000.0,1821,NZ,NZL
europe,Azerbaijan,783.0,29.17,888060.0,1821,AZ,AZE
europe,Bulgaria,1098.0,36.72,2196773.0,1821,BG,BGR
asia,United Arab Emirates,1079.0,30.7,40153.0,1821,AE,ARE
africa,Burkina Faso,482.0,29.2,1677570.0,1821,BF,BFA
asia,Mongolia,595.0,31.8,619944.0,1821,MN,MNG
africa,Cameroon,631.0,28.75,1865582.0,1821,CM,CMR
americas,Jamaica,1164.0,34.2,400933.0,1821,JM,JAM
africa,Egypt,797.0,33.0,4237780.0,1821,EG,EGY
africa,Burundi,426.0,31.5,906075.0,1821,BI,BDI
asia,Australia,861.0,34.05,331000.0,1821,AU,AUS
europe,Ireland,1472.0,38.3,5123045.0,1821,IE,IRL
americas,Guyana,1226.0,31.12,167182.0,1821,GY,GUY
americas,Honduras,685.0,33.9,139356.0,1821,HN,HND
europe,Malta,791.0,28.7,134946.0,1821,MT,MLT
asia,Fiji,790.0,26.1,135074.0,1821,FJ,FJI
europe,Hungary,1263.0,36.0,4176375.0,1821,HU,HUN
africa,Seychelles,860.0,37.0,12565.0,1821,SC,SYC
africa,Senegal,501.0,25.2,1016686.0,1821,SN,SEN
americas,Peru,1211.0,35.7,1335492.0,1821,PE,PER
europe,Iceland,939.0,31.01,61829.0,1821,IS,ISL
asia,Indonesia,999.0,30.0,17114146.0,1821,ID,IDN
africa,Mozambique,395.0,30.28,2114182.0,1821,MZ,MOZ
europe,Italy,2432.0,29.69,20306000.0,1821,IT,ITA
africa,Algeria,743.0,28.82,2707320.0,1821,DZ,DZA
asia,Japan,1081.0,36.41,31032824.0,1821,JP,JPN
europe,Albania,671.0,35.4,438966.0,1821,AL,ALB
asia,Kazakhstan,1175.0,26.2,2060037.0,1821,KZ,KAZ
africa,Kenya,912.0,25.5,2574000.0,1821,KE,KEN
asia,Kiribati,561.0,24.9,17928.0,1821,KI,KIR
europe,Belgium,2426.0,40.17,3464000.0,1821,BE,BEL
asia,Kuwait,1187.0,26.0,81280.0,1821,KW,KWT
americas,Panama,859.0,32.9,80268.0,1821,PA,PAN
americas,United States,2277.0,39.41,10298969.0,1821,US,USA
americas,Colombia,968.0,32.0,1227815.0,1821,CO,COL
asia,Turkmenistan,972.0,24.0,370601.0,1821,TM,TKM
europe,Latvia,774.0,33.0,596037.0,1821,LV,LVA
asia,Lebanon,1107.0,29.7,334401.0,1821,LB,LBN
africa,Lesotho,398.0,32.8,278445.0,1821,LS,LSO
africa,Libya,1066.0,33.1,540690.0,1821,LY,LBY
europe,Lithuania,1309.0,28.9,785834.0,1821,LT,LTU
africa,Mali,605.0,26.41,1416361.0,1821,ML,MLI
africa,Mauritania,532.0,32.0,384291.0,1821,MR,MRT
europe,Ukraine,786.0,36.6,11319639.0,1821,UA,UKR
americas,Haiti,642.0,29.0,729302.0,1821,HT,HTI
americas,Mexico,1380.0,26.9,6620277.0,1821,MX,MEX
americas,Grenada,965.0,31.4,29518.0,1821,GD,GRD
asia,Nepal,656.0,32.8,3895846.0,1821,NP,NPL
americas,Antigua and Barbuda,764.0,33.54,37000.0,1821,AG,ATG
africa,Guinea-Bissau,780.0,32.0,219624.0,1821,GW,GNB
europe,Montenegro,1069.0,35.4,127704.0,1821,ME,MNE
africa,Namibia,550.0,32.4,229000.0,1821,NA,NAM
europe,Spain,1526.0,29.5,12284000.0,1821,ES,ESP
africa,Nigeria,886.0,30.4,12152670.0,1821,NG,NGA
asia,Oman,922.0,32.3,318913.0,1821,OM,OMN
europe,Norway,1328.0,44.69,984000.0,1821,NO,NOR
americas,Aruba,841.0,34.42,19387.0,1821,AW,ABW
asia,Papua New Guinea,550.0,31.5,759651.0,1821,PG,PNG
asia,Philippines,966.0,30.9,1926661.0,1821,PH,PHL
africa,Zimbabwe,892.0,33.7,1101429.0,1822,ZW,ZWE
asia,Vanuatu,591.0,24.3,28023.0,1822,VU,VUT
europe,United Kingdom,3415.0,41.35,16661282.0,1822,GB,GBR
africa,Uganda,470.0,25.3,2115403.0,1822,UG,UGA
europe,Turkey,1238.0,35.0,10137686.0,1822,TR,TUR
africa,Tunisia,725.0,28.8,885409.0,1822,TN,TUN
asia,Tonga,669.0,28.2,18577.0,1822,TO,TON
asia,Thailand,937.0,30.4,4700690.0,1822,TH,THA
asia,Tajikistan,567.0,24.24,475239.0,1822,TJ,TJK
africa,Togo,691.0,31.3,453881.0,1822,TG,TGO
europe,Switzerland,2767.0,38.0,2008000.0,1822,CH,CHE
americas,Trinidad and Tobago,1247.0,32.9,61162.0,1822,TT,TTO
americas,Suriname,1663.0,32.9,81947.0,1822,SR,SUR
africa,Sudan,525.0,31.4,4137738.0,1822,SD,SDN
asia,Sri Lanka,902.0,32.6,1262761.0,1822,LK,LKA
africa,South Sudan,514.0,26.67,1064311.0,1822,SS,SSD
africa,South Africa,1634.0,33.5,1581101.0,1822,ZA,ZAF
africa,Zambia,700.0,32.6,747000.0,1822,ZM,ZMB
asia,Singapore,1029.0,32.04,31275.0,1822,SG,SGP
africa,Sierra Leone,743.0,25.1,804964.0,1822,SL,SLE
europe,Serbia,1384.0,35.5,2185280.0,1822,RS,SRB
africa,Sao Tome and Principe,886.0,31.0,23073.0,1822,ST,STP
asia,Samoa,1414.0,25.4,47123.0,1822,WS,WSM
africa,Rwanda,443.0,31.8,939907.0,1822,RW,RWA
europe,Romania,841.0,35.7,6485498.0,1822,RO,ROU
asia,Qatar,1191.0,30.8,14092.0,1822,QA,QAT
americas,Puerto Rico,1394.0,30.43,260093.0,1822,PR,PRI
europe,Luxembourg,1492.0,36.9,128694.0,1822,LU,LUX
europe,Greece,1443.0,36.6,2355000.0,1822,GR,GRC
europe,Germany,1913.0,38.37,25620000.0,1822,DE,DEU
asia,Solomon Islands,367.0,25.1,57514.0,1822,SB,SLB
europe,Finland,1304.0,34.9,1202000.0,1822,FI,FIN
americas,Ecuador,538.0,32.9,516596.0,1822,EC,ECU
europe,Slovenia,1436.0,36.6,477997.0,1822,SI,SVN
americas,Dominican Republic,676.0,29.9,91986.0,1822,DO,DOM
americas,Nicaragua,997.0,25.4,226491.0,1822,NI,NIC
europe,France,1844.0,38.3,31685000.0,1822,FR,FRA
africa,Morocco,719.0,33.1,2725765.0,1822,MA,MAR
asia,Pakistan,1019.0,25.8,13741057.0,1822,PK,PAK
europe,Denmark,2182.0,43.36,1179000.0,1822,DK,DNK
europe,Iceland,950.0,48.39,62232.0,1822,IS,ISL
africa,Equatorial Guinea,366.0,29.8,80912.0,1822,GQ,GNQ
africa,Somalia,708.0,29.4,1012651.0,1822,SO,SOM
americas,Costa Rica,795.0,30.21,63992.0,1822,CR,CRI
europe,Greenland,403.0,33.87,9714.0,1822,GL,GRL
africa,Malawi,351.0,30.3,737000.0,1822,MW,MWI
europe,Cyprus,876.0,38.5,184827.0,1822,CY,CYP
africa,Comoros,712.0,32.1,57238.0,1822,KM,COM
asia,Malaysia,1004.0,30.6,298980.0,1822,MY,MYS
asia,China,985.0,32.0,386442286.0,1822,CN,CHN
americas,Chile,990.0,32.0,807304.0,1822,CL,CHL
asia,Iraq,981.0,31.2,1109230.0,1822,IQ,IRQ
europe,Belarus,622.0,36.2,2398612.0,1822,BY,BLR
europe,Portugal,1690.0,35.6,3335000.0,1822,PT,PRT
africa,Madagascar,580.0,30.5,1706108.0,1822,MG,MDG
americas,Barbados,929.0,32.12,84459.0,1822,BB,BRB
americas,Belize,588.0,26.5,25549.0,1822,BZ,BLZ
asia,Israel,882.0,32.0,209954.0,1822,IL,ISR
americas,Antigua and Barbuda,769.0,33.54,37000.0,1822,AG,ATG
asia,Jordan,987.0,31.7,218774.0,1822,JO,JOR
africa,Chad,423.0,30.9,1432000.0,1822,TD,TCD
africa,Guinea,453.0,29.73,1001453.0,1822,GN,GIN
africa,Ethiopia,524.0,29.7,3033322.0,1822,ET,ETH
europe,Armenia,519.0,34.0,420938.0,1822,AM,ARM
africa,Central African Republic,429.0,30.0,484042.0,1822,CF,CAF
americas,Bahamas,1469.0,35.18,27391.0,1822,BS,BHS
asia,Bangladesh,875.0,25.5,20170257.0,1822,BD,BGD
americas,El Salvador,994.0,28.7,254519.0,1822,SV,SLV
europe,Austria,2068.0,34.4,3402000.0,1822,AT,AUT
africa,Niger,452.0,30.8,1257988.0,1822,NE,NER
europe,Estonia,973.0,40.27,340322.0,1822,EE,EST
asia,Uzbekistan,507.0,26.93,1954644.0,1822,UZ,UZB
europe,Georgia,550.0,31.87,1092001.0,1822,GE,GEO
europe,Sweden,1521.0,42.76,2613960.0,1822,SE,SWE
africa,Djibouti,806.0,29.9,23202.0,1822,DJ,DJI
americas,Argentina,1555.0,33.2,560357.0,1822,AR,ARG
africa,Ghana,708.0,28.0,1996426.0,1822,GH,GHA
americas,Cuba,1115.0,35.72,631772.0,1822,CU,CUB
europe,Bosnia and Herzegovina,677.0,35.1,866867.0,1822,BA,BIH
asia,Bhutan,634.0,28.8,90861.0,1822,BT,BTN
asia,Saudi Arabia,860.0,32.1,2100360.0,1822,SA,SAU
africa,Eritrea,536.0,30.2,210497.0,1822,ER,ERI
asia,Afghanistan,609.0,27.99,3312820.0,1822,AF,AFG
africa,Angola,680.0,26.98,1589899.0,1822,AO,AGO
africa,Cameroon,634.0,28.75,1871127.0,1822,CM,CMR
asia,Timor-Leste,544.0,28.95,140324.0,1822,TL,TLS
africa,Gabon,392.0,30.6,160894.0,1822,GA,GAB
americas,Mexico,1377.0,26.9,6653722.0,1822,MX,MEX
asia,Myanmar,843.0,30.8,3532905.0,1822,MM,MMR
europe,Poland,1319.0,35.9,10580498.0,1822,PL,POL
americas,Uruguay,1848.0,32.9,58306.0,1822,UY,URY
asia,India,1050.0,25.44,176691671.0,1822,IN,IND
asia,Maldives,845.0,32.65,42875.0,1822,MV,MDV
africa,Benin,604.0,31.0,649068.0,1822,BJ,BEN
africa,Mauritius,952.0,28.7,100112.0,1822,MU,MUS
europe,Croatia,1373.0,36.1,1249666.0,1822,HR,HRV
europe,Netherlands,3843.0,39.86,2400000.0,1822,NL,NLD
asia,United Arab Emirates,1083.0,30.7,40153.0,1822,AE,ARE
asia,Yemen,933.0,23.39,2602455.0,1822,YE,YEM
africa,Gambia,824.0,28.8,104820.0,1822,GM,GMB
americas,Brazil,1117.0,32.0,4651435.0,1822,BR,BRA
americas,Paraguay,859.0,35.5,151793.0,1822,PY,PRY
asia,Bahrain,1358.0,30.3,64474.0,1822,BH,BHR
asia,New Zealand,661.0,34.05,100000.0,1822,NZ,NZL
americas,Canada,1522.0,39.03,876829.0,1822,CA,CAN
africa,Botswana,402.0,33.6,121000.0,1822,BW,BWA
europe,Azerbaijan,787.0,29.17,896235.0,1822,AZ,AZE
europe,Bulgaria,1103.0,36.77,2206589.0,1822,BG,BGR
africa,Burkina Faso,482.0,29.2,1689808.0,1822,BF,BFA
asia,Mongolia,596.0,31.8,620889.0,1822,MN,MNG
asia,Cambodia,909.0,35.0,2099467.0,1822,KH,KHM
africa,Egypt,801.0,33.0,4282017.0,1822,EG,EGY
africa,Burundi,427.0,31.5,913107.0,1822,BI,BDI
asia,Australia,886.0,34.05,329000.0,1822,AU,AUS
americas,Guatemala,874.0,25.8,609318.0,1822,GT,GTM
europe,Ireland,1493.0,38.3,5170718.0,1822,IE,IRL
americas,Guyana,1234.0,31.12,168337.0,1822,GY,GUY
americas,Honduras,694.0,33.9,143852.0,1822,HN,HND
asia,Fiji,793.0,26.1,135294.0,1822,FJ,FJI
europe,Malta,798.0,28.7,135826.0,1822,MT,MLT
europe,Hungary,1273.0,36.0,4206972.0,1822,HU,HUN
africa,Seychelles,864.0,37.0,12609.0,1822,SC,SYC
africa,Senegal,503.0,25.2,1023531.0,1822,SN,SEN
americas,Peru,1214.0,35.7,1354243.0,1822,PE,PER
asia,Indonesia,1000.0,30.0,17256317.0,1822,ID,IDN
americas,Grenada,970.0,31.4,29628.0,1822,GD,GRD
africa,Mozambique,395.0,30.28,2132521.0,1822,MZ,MOZ
europe,Montenegro,1078.0,35.4,128835.0,1822,ME,MNE
europe,Italy,2460.0,29.69,20437000.0,1822,IT,ITA
americas,Jamaica,1155.0,34.2,400866.0,1822,JM,JAM
